Client_Name__c,Job_Function_Hired_In__c_y,Industry_Hired_In__c,Hired_Location__c_y,Salary_Range__c_y,Employment_Type__c_y,Employment_Type__c_y,Federal_Hire__c_y,Hired_but_still_active_and_looking__c_y,Ops_Review_Date__c,Area_Manager_Approved__c,PIM_Approved__c
0030z00002QY1WaAAL,Management - Project,Educational Services,"Tampa, FL","$90,000 - $99,999",Full-Time,Full-Time,0,0,11/12/2018 0:00,1,1
0030z00002QY24HAAT,Marketing,Professional - Advertising,"Tampa, FL","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QY380AAD,Safety/Security/Law Enforcement,Private Security,"Alexandria, VA","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/24/2018 0:00,1,1
0030z00002QY3C2AAL,Healthcare,Health Care and Social Assistance,"Woodline, MD","$30,000 - $39,999",Part-Time,Part-Time,0,0,12/3/2018 0:00,1,1
0030z00002QY3GOAA1,Sales,Publishing and Broadcasting,"San Antonio, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/17/2018 0:00,1,1
0030z00002QY3N0AAL,Management - Operations,Health Care and Social Assistance,"Pensacola, FL","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QY3SHAA1,Other,Hospitality/Accommodation/Food Services,"Yucca Valley, CA","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QY3WuAAL,Professional Services,Health Care and Social Assistance,"Virginia Beach, VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QY3zMAAT,Safety/Security/Law Enforcement,Educational Services,"Atlanta, GA","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QY47BAAT,Warehouse,Government and Public Administration,"maryland, aberdeen","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QY4ZdAAL,Installation/Maintenance/Repair,Business Support - Facilities,"Austin, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QY4tRAAT,Professional Services,Information - Telecommunications,"San Diego, CA","$20,000 - $29,999",Full-Time,Full-Time,0,1,11/5/2018 0:00,1,1
0030z00002QY5IJAA1,IT - Help Desk/Support,Defense Contracting,"Ft. Bragg, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QY5lQAAT,Management - General,Retail Trade,"Houston, TX","$50,000 - $59,999",Full-Time,Full-Time,0,1,10/29/2018 0:00,1,1
0030z00002QY6P2AAL,Business Development,Utilities,Philadelphia,"$80,000 - $89,999",Full-Time,Full-Time,0,0,10/8/2018 0:00,1,1
0030z00002QY6QFAA1,Analyst,Health Care and Social Assistance,"Edgewater, MD","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QY6bNAAT,Recruiting/Talent Acquisition,Health Care and Social Assistance,New Braunfels area,"$60,000 - $69,999",Full-Time,Full-Time,0,0,12/10/2018 0:00,1,1
0030z00002QY6lBAAT,Healthcare,Health Care and Social Assistance,"1635 N Loop W, Houston, TX 77008","$30,000 - $39,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QY6oKAAT,Management - Programs,Government and Public Administration,"Washington, D.C.","$80,000 - $89,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QY6umAAD,Management - Project,Construction,"Colorado Springs, CO","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QY7KOAA1,Legal,Professional - Legal,Traverse City,"$100,000+",Full-Time,Full-Time,0,0,12/17/2018 0:00,1,1
0030z00002QY7cwAAD,Supply Chain/Logistics,Hospitality/Accommodation/Food Services,"Coronado, CA","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QY7glAAD,IT - Information Security,Government and Public Administration,"Fort Belvoir, VA","$100,000+",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QY7gwAAD,Management - Programs,Management of Companies and Enterprises,"Bremerton, WA","$100,000+",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QY7h8AAD,Analyst,Banking/Finance/Insurance,"Utica, NY","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QY7h9AAD,Management - Programs,Information - Information Technology,North Carolina,"$50,000 - $59,999",Full-Time,Full-Time,0,0,7/12/2015 0:00,1,1
0030z00002QY7h9AAD,Sales,Other,"High Point, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0030z00002QY7hBAAT,Management - Programs,Defense Contracting,"Chesapeake, VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/10/2018 0:00,1,1
0030z00002QY7hCAAT,Consultant,Defense Contracting,"Washington, DC","$90,000 - $99,999",Full-Time,Full-Time,0,0,11/19/2018 0:00,1,1
0030z00002QY7hbAAD,Customer Service,Business Support - Admin/Staffing,"Seattle, WA","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/8/2018 0:00,1,1
0030z00002QY7hfAAD,Recruiting/Talent Acquisition,Educational Services,"19500 Bulverde Rd #201, San Antonio, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QY7hlAAD,Supply Chain/Logistics,Transportation and Warehousing,"San Diego, CA","$80,000 - $89,999",Full-Time,Full-Time,0,0,5/28/2018 0:00,1,1
0030z00002QY7hoAAD,Management - Operations,Manufacturing,"St. Louis, MI","$80,000 - $89,999",Full-Time,Full-Time,0,0,7/2/2018 0:00,1,1
0030z00002QY7hpAAD,Consultant,Defense Contracting,"Arlington, VA 22206 with duty location Norfolk VA","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QY7htAAD,Management - General,Defense Contracting,"Virginia Beach, VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QY7hvAAD,Administrative/Clerical,Government and Public Administration,"Seattle, WA","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QY7hyAAD,Management - General,Educational Services,"Embry-Riddle Aeronautical University Fort Bragg, NC","$60,000 - $69,999",Temporary/Contract,Temporary/Contract,0,0,12/5/2016 0:00,1,1
0030z00002QY7i0AAD,Management - Operations,Retail Trade,"Ocala, FL","$70,000 - $79,999",Full-Time,Full-Time,0,1,12/3/2018 0:00,1,1
0030z00002QY7i6AAD,Training/Instruction/Teaching,Religious/Civic/Nonprofit,"Colorado Springs, CO","$40,000 - $49,999",Full-Time,Full-Time,0,1,1/22/2018 0:00,1,1
0030z00002QY7iGAAT,Human Resources,Government and Public Administration,"Hampton, VA","$40,000 - $49,999",Full-Time,Full-Time,0,1,8/13/2018 0:00,1,1
0030z00002QY7iIAAT,Analyst,Defense Contracting,"Fredericksburg, VA","$80,000 - $89,999",Full-Time,Full-Time,0,0,12/17/2018 0:00,1,1
0030z00002QY7iOAAT,Supply Chain/Logistics,Private Security,"Southern Pines, NC 28387","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/27/2018 0:00,1,1
0030z00002QY7iPAAT,Strategy/Planning,Professional - Consulting Services,"Colorado Springs, CO","$100,000+",Full-Time,Full-Time,0,0,7/30/2018 0:00,1,1
0030z00002QY7iWAAT,Distribution/Shipping,Transportation and Warehousing,"Hammond, IN","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/30/2018 0:00,1,1
0030z00002QY7iXAAT,IT - General,Utilities,"Akin, SC","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QY7iYAAT,Sales,Banking/Finance/Insurance,"Denver, CO","$40,000 - $49,999",Part-Time,Part-Time,0,1,6/27/2016 0:00,1,1
0030z00002QY7iZAAT,Management - Operations,Manufacturing,"Troy, AL","$60,000 - $69,999",Full-Time,Full-Time,0,0,1/22/2018 0:00,1,1
0030z00002QY7iaAAD,Analyst,Defense Contracting,Washington D.C.,"$60,000 - $69,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0030z00002QY7ibAAD,Customer Service,Installation/Repair/Maintenance,"lillington, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/6/2018 0:00,1,1
0030z00002QY7ifAAD,Supply Chain/Logistics,Defense Contracting,Fayetteville / Ft. Bragg,"$80,000 - $89,999",Full-Time,Full-Time,0,0,6/4/2018 0:00,1,1
0030z00002QY7kyAAD,Installation/Maintenance/Repair,Information - Telecommunications,"Alpharetta, GA","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QY7lmAAD,Business Development,Mining/Quarrying/Oil and Gas Extraction,"Katy, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/12/2018 0:00,1,1
0030z00002QY7tbAAD,Installation/Maintenance/Repair,Arts/Entertainment/Recreation,"San Antonio, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QY80AAAT,Analyst,Banking/Finance/Insurance,"Charlotte, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QY9b1AAD,Sales,Mining/Quarrying/Oil and Gas Extraction,"7615 Lemhi St, Boise, ID","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QY9eyAAD,Distribution/Shipping,Transportation and Warehousing,"Winston Salem, NC 27107","$70,000 - $79,999",Full-Time,Full-Time,0,0,11/12/2018 0:00,1,1
0030z00002QYA3fAAH,Healthcare,Health Care and Social Assistance,"Jacksonville, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/26/2018 0:00,1,1
0030z00002QYAE9AAP,Transportation,Business Support - Waste Management,"Omaha,NE","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYB3ZAAX,Training/Instruction/Teaching,Defense Contracting,"San Diego, CA","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QYB4SAAX,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"401 3rd St South Nampa, ID","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,1/7/2019 0:00,1,1
0030z00002QYBYyAAP,Installation/Maintenance/Repair,Aerospace and Aviation,"4300 Kennedy St, Boise, ID 83705","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/19/2018 0:00,1,1
0030z00002QYBaaAAH,Training/Instruction/Teaching,Business Support - Facilities,"North Wales, PA","$30,000 - $39,999",Part-Time,Part-Time,0,1,11/26/2018 0:00,1,1
0030z00002QYBiFAAX,Administrative/Clerical,Construction,"Selma, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYBm2AAH,Engineering,Other,"Warner Robins, GA","$100,000+",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QYBz1AAH,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"Virginia Beach, VA","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QYC5YAAX,Quality Assurance/Quality Control,Manufacturing,"Kansas City, MO","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/17/2018 0:00,1,1
0030z00002QYCx2AAH,Engineering,Professional - Architectural/Engineering,"Seattle, WA","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/26/2018 0:00,1,1
0030z00002QYDJtAAP,IT - Information Security,Information - Information Technology,"Herndon, VA","$60,000 - $69,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYDcqAAH,Game Design/Development,Other,"Las Vegas, NV","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/8/2018 0:00,1,1
0030z00002QYHFXAA5,Supply Chain/Logistics,Defense Contracting,"Ft Riley, KS","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QYJvFAAX,Human Resources,Health Care and Social Assistance,"Houston, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QYKTWAA5,Supply Chain/Logistics,Retail Trade,"Milford, DE","$20,000 - $29,999",Full-Time,Full-Time,0,1,11/5/2018 0:00,1,1
0030z00002QYKrnAAH,Training/Instruction/Teaching,Health Care and Social Assistance,"Peachtree Corners, GA","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QYLRjAAP,Management - Project,Aerospace and Aviation,"Huntsville, AL","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYLSPAA5,IT - Computer/Software Engineering,Defense Contracting,"Norfolk, VA","$80,000 - $89,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYLbgAAH,Other,Other,"Bealeton, VA","$80,000 - $89,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QYLw8AAH,Safety/Security/Law Enforcement,Government and Public Administration,"San Antonio, TX","$70,000 - $79,999",Full-Time,Full-Time,1,0,11/5/2018 0:00,1,1
0030z00002QYMCuAAP,Banking/Finance,Banking/Finance/Insurance,Romeoville IL,"$40,000 - $49,999",Full-Time,Full-Time,0,0,10/8/2018 0:00,1,1
0030z00002QYOutAAH,Installation/Maintenance/Repair,Utilities,"Lufkin, Texas","$50,000 - $59,999",Full-Time,Full-Time,0,1,12/24/2018 0:00,1,1
0030z00002QYOwBAAX,Healthcare,Health Care and Social Assistance,"New york, Utica","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QYPFIAA5,Transportation,Health Care and Social Assistance,"Tampa, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,11/19/2018 0:00,1,1
0030z00002QYPQzAAP,IT - Information Security,Defense Contracting,"San Antonio, TX","$60,000 - $69,999",Temporary/Contract,Temporary/Contract,0,0,1/14/2019 0:00,1,1
0030z00002QYPUXAA5,Management - Project,Mining/Quarrying/Oil and Gas Extraction,"Washington, D.C.","$40,000 - $49,999",Temporary/Contract,Temporary/Contract,0,0,10/8/2018 0:00,1,1
0030z00002QYQTRAA5,Purchasing/Procurement,Educational Services,"Tampa, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/12/2018 0:00,1,1
0030z00002QYQu3AAH,Installation/Maintenance/Repair,Mining/Quarrying/Oil and Gas Extraction,"Lovington, NM","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QYR7YAAX,IT - General,Information - Information Technology,"700 W Jefferson St, Boise, ID","$30,000 - $39,999",Full-Time,Full-Time,0,0,11/12/2018 0:00,1,1
0030z00002QYRPQAA5,IT - General,Information - Information Technology,Colorado Springs,"$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QYRXbAAP,Retail,Retail Trade,Fayetteville NC,"$40,000 - $49,999",Full-Time,Full-Time,0,0,12/10/2018 0:00,1,1
0030z00002QYRvLAAX,Management - Programs,Retail Trade,"Charlotte, NC","$40,000 - $49,999",Full-Time,Full-Time,0,1,10/15/2018 0:00,1,1
0030z00002QYS9hAAH,Business Development,Defense Contracting,"Fort Sill, OK","$50,000 - $59,999",Full-Time,Full-Time,1,0,12/24/2018 0:00,1,1
0030z00002QYSDyAAP,General Labor,Government and Public Administration,Washington DC,"$20,000 - $29,999",Employed,Employed,1,0,12/24/2018 0:00,1,1
0030z00002QYSI0AAP,Media/Journalism/Newspaper,Arts/Entertainment/Recreation,"San Francisco, CA","Less than $20,000",Part-Time,Part-Time,0,0,11/5/2018 0:00,1,1
0030z00002QYT0YAAX,Management - Programs,Government and Public Administration,"Orlando, Florida","$50,000 - $59,999",Full-Time,Full-Time,0,1,12/24/2018 0:00,1,1
0030z00002QYTHoAAP,Administrative/Clerical,Business Support - Admin/Staffing,"Riverview, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/24/2018 0:00,1,1
0030z00002QYTeEAAX,Customer Service,Construction,"Kansas City, MO","$20,000 - $29,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QYThIAAX,Training/Instruction/Teaching,Government and Public Administration,"Naranjito, PR","$60,000 - $69,999",Full-Time,Full-Time,1,0,1/14/2019 0:00,1,1
0030z00002QYTjdAAH,Human Resources,Professional - Creative and Design,"Tampa, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYU47AAH,Other,Government and Public Administration,"Tempe, AZ","Less than $20,000",Seasonal,Seasonal,0,1,12/3/2018 0:00,1,1
0030z00002QYUyAAAX,IT - Information Security,Defense Contracting,"San Antonio, TX","$90,000 - $99,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QYVmUAAX,Distribution/Shipping,Retail Trade,"Orlando, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QYVtQAAX,Healthcare,Health Care and Social Assistance,"Englewood, CO","$80,000 - $89,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QYVyLAAX,Engineering,Professional - Architectural/Engineering,"Los Angeles, CA","$90,000 - $99,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QYW8uAAH,Other,Agriculture/Forestry/Fishing and Hunting,"Casper, WY","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QYXCvAAP,Banking/Finance,Management of Companies and Enterprises,"Colorado Springs, CO","$30,000 - $39,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QYXU1AAP,Administrative/Clerical,Health Care and Social Assistance,"Queens, NY","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0030z00002QYXeDAAX,Administrative/Clerical,Business Support - Admin/Staffing,"Punxsutawney, PA","$50,000 - $59,999",Full-Time,Full-Time,0,0,2/5/2018 0:00,1,1
0030z00002QYXeHAAX,Analyst,Defense Contracting,"Bethesda, MD 20817","$50,000 - $59,999",Full-Time,Full-Time,0,1,3/5/2018 0:00,1,1
0030z00002QYXeKAAX,Marketing,Arts/Entertainment/Recreation,"Hollywood, CA","$80,000 - $89,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QYXeLAAX,Retail,Other,"San Diego, CA","$30,000 - $39,999",Full-Time,Full-Time,0,1,8/24/2015 0:00,1,1
0030z00002QYXeMAAX,General Business,Manufacturing,"Atlanta, GA","$40,000 - $49,999",Full-Time,Full-Time,0,1,10/26/2015 0:00,1,1
0030z00002QYXeTAAX,IT - Information Security,Information - Information Technology,"San Diego, CA","$80,000 - $89,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QYXeZAAX,IT - Systems Management,Government and Public Administration,"South Dr, Scott AFB, IL","$60,000 - $69,999",Full-Time,Full-Time,0,0,11/12/2018 0:00,1,1
0030z00002QYXebAAH,Engineering,Professional - Architectural/Engineering,"Elkridge, MD","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,1/14/2019 0:00,1,1
0030z00002QYXegAAH,Human Resources,Government and Public Administration,"Tumwater, WA","$60,000 - $69,999",Full-Time,Full-Time,0,0,11/19/2018 0:00,1,1
0030z00002QYXehAAH,Management - General,Information - Information Technology,"Raleigh, NC","$100,000+",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYXelAAH,Banking/Finance,Banking/Finance/Insurance,"1004 W Chandler Blvd, Chandler, AZ","$80,000 - $89,999",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QYXemAAH,IT - Information Security,Information - Information Technology,"Greenville, TX","$100,000+",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QYXewAAH,Management - Project,Professional - Consulting Services,"San Diego, CA","$60,000 - $69,999",Full-Time,Full-Time,0,1,4/16/2018 0:00,1,1
0030z00002QYXf6AAH,Management - Project,Professional - Consulting Services,"Alexandria, VA","$90,000 - $99,999",Temporary/Contract,Temporary/Contract,0,0,11/12/2018 0:00,1,1
0030z00002QYXfCAAX,IT - General,Information - Information Technology,virginia,"$100,000+",Full-Time,Full-Time,0,0,9/17/2018 0:00,1,1
0030z00002QYXfFAAX,Banking/Finance,Banking/Finance/Insurance,"Charlotte, NC","$80,000 - $89,999",Full-Time,Full-Time,0,1,6/6/2016 0:00,1,1
0030z00002QYYOuAAP,Skilled Labor/Trades,Transportation and Warehousing,"Orville, WA","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QYYo9AAH,Transportation,Aerospace and Aviation,"Huntsville, AL","$60,000 - $69,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYYqAAAX,IT - Computer/Software Engineering,Defense Contracting,"Ft. Meade, MD","$100,000+",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
0030z00002QYYspAAH,Healthcare,Health Care and Social Assistance,"Bakersfield, CA","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/5/2018 0:00,1,1
0030z00002QYZCWAA5,Safety/Security/Law Enforcement,Private Security,"Hudson, NH","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/24/2018 0:00,1,1
0030z00002QYZDoAAP,Transportation,Transportation and Warehousing,"Carrollton, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0030z00002QYZYXAA5,Administrative/Clerical,Health Care and Social Assistance,"Jacksonville, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/29/2018 0:00,1,1
0030z00002QYZeuAAH,Construction,Construction,"Colorado Springs, CO","$40,000 - $49,999",Temporary/Contract,Temporary/Contract,0,1,11/26/2018 0:00,1,1
0030z00002QYaUMAA1,Installation/Maintenance/Repair,Wholesale Trade,"Aberdeen, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/19/2018 0:00,1,1
0030z00002QYaZHAA1,Distribution/Shipping,Government and Public Administration,"COlorado Springs, CO","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/14/2019 0:00,1,1
0030z00002QYd37AAD,Recruiting/Talent Acquisition,Health Care and Social Assistance,"Detroit, MI","$30,000 - $39,999",Part-Time,Part-Time,0,0,12/3/2018 0:00,1,1
0030z00002QYd9VAAT,IT - General,Information - Information Technology,"He still lives in Atlanta, be travels the country, does not have a base location.","$40,000 - $49,999",Temporary/Contract,Temporary/Contract,0,0,11/19/2018 0:00,1,1
0030z00002QYdGHAA1,Management - Programs,Government and Public Administration,"Fort Carson, CO","$90,000 - $99,999",Full-Time,Full-Time,0,0,11/19/2018 0:00,1,1
0030z00002QYdL3AAL,Healthcare,Health Care and Social Assistance,"Abilene, TX","$70,000 - $79,999",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QYdckAAD,Quality Assurance/Quality Control,Retail Trade,"Salado, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/3/2018 0:00,1,1
0030z00002QYdk7AAD,Administrative/Clerical,Government and Public Administration,"Phoenix, AZ","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/10/2018 0:00,1,1
0030z00002QYe9mAAD,Firefighter/EMT/Emergency Service,Other,"Peoria, IL","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/17/2018 0:00,1,1
0030z00002QYeDeAAL,Management - Project,Manufacturing,"1825 Gillespie Way Ste 100 El Cajon, CA 92020","$60,000 - $69,999",Full-Time,Full-Time,0,0,11/26/2018 0:00,1,1
0030z00002QYenRAAT,Facilities Management,Health Care and Social Assistance,"Austin, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/1/2018 0:00,1,1
